0,1,2,3,4,5
2.7231207,2.502035,2.5354388,2.307003,2.6316693,2.3273165
2.7231207,2.9067957,3.3413675,3.252055,3.1035469,2.9187877
3.0351846,2.4033425,2.2811732,2.0719497,2.0643744,1.9940751
2.7249494,2.6560624,2.6747386,2.8688605,2.824764,2.6134884
2.6211505,4.4631886,4.8538566,4.619044,4.33538,4.2285705
2.7231207,2.6611586,2.484238,2.3022177,2.378617,2.222063
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.1928685
2.7249494,2.6560624,2.4653316,2.257873,2.207623,2.5476518
2.7249494,2.4618256,2.5139518,2.2881184,2.2321053,2.3135846
2.6211505,2.5473773,2.5070007,2.9339387,3.0616612,2.9405296
2.6211505,2.7286742,2.9032135,3.827086,3.4091585,3.6992555
2.7249494,2.6560624,2.4653316,2.257873,2.207623,2.1546764
2.8625433,2.9796312,2.88444,2.8329537,2.6656098,2.572078
3.0351846,3.8679883,3.3973477,3.3692129,3.4374063,3.2535412
2.6211505,2.9125936,2.7384424,2.9567373,2.861212,2.78147
2.8625433,2.9796312,2.88444,3.046573,2.8148463,3.2199552
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.6211505,2.7286742,2.624048,2.578946,2.56758,2.5349615
2.6211505,2.5473773,2.590398,2.3537529,2.33435,2.4542634
2.7249494,2.4618256,2.3861883,2.5759676,2.608719,2.376919
2.7231207,3.2169392,2.9233687,3.8708174,4.013327,3.7404933
2.7249494,2.4618256,2.5139518,2.2881184,2.417834,2.2322104
2.7231207,2.502035,2.4893744,2.3828402,2.3163726,2.2171786
2.7231207,2.6611586,2.6301258,2.5681152,2.3540075,2.2143283
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.4162352
3.0351846,2.4033425,2.5329473,2.566708,2.9184167,2.7015522
2.7249494,2.4618256,2.3861883,2.3510048,2.2700603,2.1669965
3.20971,3.0934315,3.94452,3.6814096,3.5022163,3.4508488
2.8625433,3.8582647,3.133275,3.0367634,2.90954,2.8382862
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
3.0351846,4.978839,5.280641,5.60891,5.810539,5.758861
2.6211505,2.5473773,4.5710764,4.752483,4.2964454,4.1406446
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.266847
3.5276864,2.6931121,2.5470355,2.319808,2.315552,2.3042727
2.6211505,3.5398643,2.6224916,3.4461837,3.760106,3.4218264
2.7231207,2.6611586,2.6301258,2.8218167,2.5116522,2.3380418
3.667292,2.800422,2.8672793,2.8175087,2.9344072,2.860907
2.7231207,2.9067957,3.054528,3.5503573,3.0814493,3.2236369
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
2.8625433,2.6646397,2.6976693,2.447019,2.3398175,2.2430747
2.7249494,2.940966,2.5885956,2.3544223,2.484184,2.3150916
3.0351846,3.0327895,3.1703153,3.560547,3.6143827,3.313648
3.5276864,2.6931121,2.7684538,2.533463,3.1126397,3.1271622
2.7231207,2.6611586,2.484238,2.6489186,2.6531484,2.3940291
2.6211505,3.8019812,4.6747556,5.376125,5.049818,4.9444733
2.7249494,2.6560624,2.4653316,2.257873,2.207623,2.1546764
2.6211505,2.5473773,3.370301,3.1445565,3.2634943,3.3781705
2.7231207,2.6611586,2.6301258,2.8218167,2.7636068,2.5132456
3.0351846,2.7158005,3.456231,3.396506,3.670799,3.7460327
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
3.0351846,2.4033425,2.7961059,2.530537,2.4334877,2.3242285
3.5276864,4.5648274,4.843621,4.752773,4.8283215,4.8068814
2.7231207,2.6611586,2.6301258,2.3594348,2.251884,2.164032
2.6211505,2.7286742,2.508445,2.4680526,2.4988906,2.2556956
3.0351846,3.0327895,3.9787571,3.786991,3.5337675,3.3709822
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2816782
2.6211505,2.9125936,3.0554116,2.8445864,2.5501008,2.3420525
3.0351846,4.6751056,4.423869,4.1365995,3.8557727,3.779194
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
3.667292,5.3362737,5.276816,4.8061557,4.727159,4.6528983
3.0351846,4.0996695,4.0047393,3.9059565,4.102573,3.836017
2.7249494,2.6560624,2.6747386,2.385375,2.2663655,2.1792736
2.6211505,2.5473773,2.5070007,2.369391,2.4331996,2.6689417
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.277535
2.7231207,2.502035,2.4893744,3.3597405,2.7279508,2.5765436
2.6211505,2.7286742,2.508445,2.9933603,2.4954665,2.5649126
2.7231207,2.502035,2.5354388,2.307003,2.2944748,2.2801762
2.8625433,3.5889783,3.8397923,3.689729,3.486856,3.4354017
2.7249494,2.6560624,3.2167006,2.9569805,2.9258807,3.264441
2.7231207,2.6611586,2.891741,2.4760716,2.3190327,2.196531
2.7231207,2.502035,2.5354388,2.307003,2.4041898,2.2344472
2.6211505,2.9125936,2.7384424,2.665188,2.3969228,2.2190888
2.8625433,2.9796312,3.1405907,2.9910862,2.8034508,2.7171695
2.7231207,2.502035,3.5792801,3.0364082,3.01286,2.8055234
2.7249494,2.4618256,2.5139518,2.2881184,2.2321053,2.3135846
4.6249022,5.6857944,5.413828,5.380619,5.269285,5.168349
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.6211505,3.5398643,2.6224916,2.654108,2.7007897,2.501754
2.8625433,2.6646397,2.9636555,3.2936792,3.6269495,3.4833436
3.0351846,2.4033425,3.0517256,2.734998,2.8323557,2.6774814
3.7946148,3.9023979,3.936405,3.8794353,3.6232984,3.6573722
2.8625433,2.3933756,2.3052106,2.3493342,2.2382584,2.1495326
2.7231207,2.6611586,2.6301258,2.3594348,2.251884,2.164032
4.017149,4.910889,4.7957373,4.4195747,4.750324,4.541777
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
3.20971,3.3744216,4.0462184,4.0508246,3.6291618,3.501835
2.7231207,2.9067957,2.5451586,2.3248572,2.228063,2.1678905
3.3750231,2.8784332,2.645058,2.6596029,2.6009939,2.9295661
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.4162352
3.667292,2.800422,2.666722,2.4477658,2.4435399,2.4437807
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.277535
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.50055
2.7231207,2.502035,2.4893744,2.3379514,2.3738182,2.2761693
2.6211505,2.5473773,2.5070007,2.643787,2.3493714,2.2583013
2.7231207,2.502035,2.7455416,2.5815842,2.3961022,2.2144802
2.7231207,2.6611586,2.6301258,2.3594348,2.4363945,2.4746044
2.7249494,2.4618256,2.7591841,2.3997443,2.7721906,2.4840376
2.6211505,2.7286742,2.624048,2.578946,3.1187391,2.8903606
2.7231207,3.8012626,3.9155648,3.5822632,3.275489,3.287762
3.0351846,2.4033425,4.3860607,3.985974,4.146444,3.8202982
2.7231207,2.9067957,2.5451586,2.5272632,2.8213542,3.1997225
3.3750231,2.8784332,2.8711946,3.199833,3.4873722,3.3501394
3.5276864,3.6758363,4.2132463,3.8862882,3.7924845,4.005886
2.7249494,3.2552192,3.9542418,3.8678648,3.7828128,4.10545
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.253527
2.6211505,2.9125936,2.516733,3.0639677,2.6310694,2.393688
2.6211505,2.5473773,2.7493212,2.6072805,2.6380455,2.3320377
2.7231207,2.6611586,2.6301258,2.5681152,2.3540075,2.435531
2.6211505,2.7286742,3.5644498,3.0823233,2.7203288,2.5288193
3.0351846,2.7158005,2.4770205,2.2920785,2.2343569,2.1334715
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.7280536
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
3.5276864,3.2190435,3.4619107,3.566182,3.6740186,3.6252213
2.7231207,2.502035,2.5354388,2.307003,2.2944748,2.1956491
2.6211505,2.7286742,2.508445,2.382392,2.8620794,2.359019
2.7249494,2.940966,2.8416646,2.5203314,2.385581,2.2902408
3.0351846,2.7158005,2.9904807,3.494939,3.130892,2.9805908
2.6211505,2.9125936,3.0554116,2.8445864,2.5501008,2.3420525
3.20971,2.79261,2.5503824,2.595341,2.7478073,3.0109415
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
3.0351846,4.0996695,4.151464,4.3324876,4.4153094,4.303432
2.7231207,3.5237517,3.07496,2.6907315,2.7819488,2.6322062
2.8625433,2.3933756,2.3052106,2.13946,2.1520538,2.286004
3.20971,4.640654,4.6268353,4.0854363,3.9367564,3.7787278
2.6211505,2.5473773,2.5070007,2.369391,2.4331996,2.2997859
2.7231207,2.502035,2.4893744,2.3379514,2.582224,2.8252952
2.7231207,2.6611586,2.484238,2.6489186,2.6531484,3.1118
2.6211505,2.5473773,2.7493212,2.6072805,3.2189615,3.002114
4.114741,3.8172514,3.716567,3.6085165,3.5684621,3.5020921
2.7231207,2.502035,2.5354388,2.4570322,2.329613,2.1824474
2.6211505,2.5473773,2.590398,3.6511836,3.951054,3.7430036
2.6211505,2.9125936,3.0554116,3.1337192,2.998574,2.7075872
2.7249494,2.4618256,2.3861883,2.5759676,2.3482733,2.2257466
2.7249494,3.559191,4.5485697,4.5227675,3.9548151,3.7620394
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
3.0351846,2.4033425,2.2811732,2.0719497,2.612665,2.4170115
4.5034223,4.8122077,4.5885525,4.5421777,4.4486284,4.5553155
2.7249494,2.6560624,2.4653316,2.257873,2.207623,2.1546764
2.7231207,2.6611586,2.6301258,2.3594348,2.251884,2.164032
2.6211505,3.5398643,4.0815744,3.8298528,3.3631597,3.198377
3.0351846,2.7158005,2.4770205,3.0143638,3.3752463,3.196727
3.5276864,3.2190435,3.4619107,3.1726954,3.3659408,3.1966531
2.6211505,2.9125936,3.0554116,2.8445864,2.8120284,2.528703
2.6211505,2.5473773,2.7493212,2.9253428,2.5334628,2.5673983
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.7231207,2.502035,2.4893744,2.3379514,2.3738182,2.4066193
2.8625433,2.3933756,2.7765412,3.4062898,3.5278404,3.1460855
3.0351846,2.7158005,2.4770205,2.5466409,2.4299557,2.3213267
2.7231207,2.6611586,2.484238,2.3022177,2.378617,3.1683214
4.5660834,4.014329,3.8430848,3.7130046,3.705745,3.7390802
2.7231207,2.6611586,2.484238,2.4208891,2.5074122,2.5052264
2.6211505,2.7286742,2.9032135,2.7264476,2.9657686,3.0617006
2.7249494,2.940966,2.5885956,2.8320582,2.5737894,2.4522073
2.7231207,2.502035,2.4893744,2.3828402,2.4765272,2.2594948
2.6211505,2.5473773,3.0616882,2.7047422,3.0258954,3.1867568
2.8625433,2.9796312,2.6235974,3.503847,3.5746946,3.3329
2.7231207,2.502035,2.4893744,2.5918746,2.5886395,2.3315125
3.3750231,2.5829718,2.4296021,2.4436443,2.3858092,2.3172247
2.7249494,2.6560624,2.6747386,2.385375,2.4981296,2.3151977
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.502035,2.5354388,2.4570322,2.329613,2.1824474
2.6211505,2.5473773,2.5070007,2.4621375,2.4827158,2.2881398
2.6211505,3.2316463,2.5210698,2.3118544,2.2005742,2.3501184
3.20971,2.479115,2.3311183,2.1000285,2.0836842,2.0279837
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.1928685
2.7249494,2.4618256,2.5139518,2.2881184,2.417834,2.2322104
2.6211505,2.5473773,3.0616882,5.0631948,4.543099,4.6651425
2.6211505,2.5473773,2.7493212,2.9253428,2.5334628,2.3056793
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.277535
3.5276864,2.964849,2.746526,2.54296,2.5308678,2.462204
4.436487,5.5637574,6.611196,7.0236764,7.2124677,7.23184
2.7231207,2.6611586,3.1890118,3.144088,3.0159905,2.7994463
3.5276864,3.6758363,4.2132463,4.656425,4.50868,4.3788686
2.6211505,2.5473773,2.590398,2.3537529,2.3901026,3.5056703
3.5276864,3.6758363,3.227331,3.567439,3.4518716,3.7326329
2.6211505,2.5473773,2.7493212,2.360583,2.469856,2.7329204
2.6211505,2.9125936,2.7384424,2.4028168,2.252058,2.1614742
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.6211505,2.9125936,2.7384424,3.5038755,2.9855287,2.7141
2.7231207,2.502035,2.4893744,2.3379514,2.3738182,2.4066193
2.7231207,2.502035,2.7455416,6.1740975,5.407186,5.378259
2.7231207,2.6611586,2.484238,2.907149,2.5463793,2.3709455
2.6211505,2.5473773,2.5070007,2.643787,3.2718728,3.25218
2.7231207,2.502035,2.4893744,2.3828402,2.3163726,2.3069856
4.20463,4.1108813,3.9771755,3.9712083,3.7462244,3.7995641
2.7231207,2.6611586,2.891741,2.4760716,2.7964666,2.5124319
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
3.5276864,4.2470145,4.778193,4.382427,4.441028,4.557586
2.8625433,2.9796312,3.1405907,2.9910862,2.8034508,2.7171695
2.6211505,2.7286742,2.624048,2.383176,2.6494105,2.3180566
2.7231207,2.502035,2.5354388,2.307003,2.2944748,2.1956491
4.436487,4.1687646,3.888879,3.8201354,3.6815565,3.751583
2.7231207,2.502035,2.5354388,2.4570322,2.329613,2.1824474
2.6211505,2.5473773,2.590398,2.3537529,2.3901026,2.2789295
3.3750231,2.5829718,2.671961,2.4350803,2.6351326,2.5184019
2.6211505,3.2316463,6.794967,5.107673,5.1346183,4.846498
2.6211505,2.5473773,2.5070007,2.369391,2.4331996,2.2997859
2.8625433,2.3933756,2.3052106,2.6042902,2.3857381,2.5139728
2.8625433,2.3933756,2.514124,2.5353673,2.3654537,2.2446299
3.3750231,2.5829718,2.4296021,2.1966705,2.187378,2.428901
2.6211505,3.2316463,2.8322785,2.7543993,3.0136538,2.8991764
2.6211505,2.9125936,3.0554116,3.4050086,3.1687338,2.8676012
2.7249494,3.8378112,3.7261326,3.7885997,3.968009,3.9378164
3.5276864,3.8802948,3.506599,4.0138345,3.6225855,3.612561
2.6211505,2.9125936,3.0554116,3.1337192,2.998574,2.7075872
2.7231207,2.502035,2.4893744,2.3828402,3.0367734,3.3145978
2.6211505,3.2316463,3.4835272,4.6663995,4.3434367,4.263133
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
2.7249494,2.6560624,2.6747386,2.8688605,2.5880089,2.8760233
2.8625433,2.6646397,2.4459014,2.5044854,2.8536348,3.0374908
2.7231207,2.9067957,3.3413675,3.252055,3.6203804,3.2568815
4.3647776,3.662217,3.6871197,3.5992007,3.5826628,3.8025668
2.7231207,2.502035,2.5354388,2.4570322,2.536813,2.279135
2.6211505,2.7286742,2.624048,2.383176,2.2808123,2.2068357
2.7249494,2.940966,2.5885956,2.3544223,2.2491798,2.398928
3.3750231,2.5829718,2.671961,2.4350803,2.3967779,2.3140397
3.20971,2.79261,2.5503824,2.356191,2.57253,2.4208539
2.6211505,2.5473773,2.5070007,2.4621375,2.35755,2.2849953
4.20463,3.709322,3.7789228,3.8169763,3.6989748,3.9525595
2.7249494,2.4618256,2.7591841,2.3997443,2.524787,3.0150166
3.3750231,4.078612,4.6876035,4.454144,4.392982,4.1968255
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.253527
2.7249494,2.4618256,2.5139518,2.7378695,2.9714582,2.6551006
2.7231207,2.9067957,3.8662877,3.3022845,3.0034502,3.059489
3.20971,3.0934315,2.9890754,2.9526584,2.8514416,2.7694595
2.8625433,3.2940824,3.059604,2.751085,2.856422,2.9064739
2.7249494,2.6560624,2.6747386,3.3336823,3.497373,3.9068782
4.3647776,4.4627976,4.5098386,4.454578,4.311648,4.4408565
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
3.5276864,2.964849,2.951475,2.9070017,3.4850466,3.3679721
2.7231207,2.502035,2.4893744,2.3828402,2.3163726,2.3069856
2.7249494,2.4618256,2.7591841,2.6438506,2.4420667,2.285587
2.8625433,2.6646397,2.4459014,2.260571,2.1939332,2.1275983
2.7231207,2.502035,2.4893744,2.3828402,2.3163726,2.2171786
3.7946148,5.611692,5.249348,4.8916054,5.0615516,5.067656
2.7231207,2.502035,2.5354388,2.4570322,2.329613,2.3546772
2.7249494,3.2552192,2.7426212,2.4846623,2.3749816,2.2914922
2.7231207,3.2169392,2.9233687,3.279429,3.6352963,3.8582773
3.0351846,2.4033425,2.2811732,2.0719497,2.0643744,1.9940751
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7249494,2.6560624,2.4653316,2.4537349,2.5368845,2.3366783
2.7249494,2.940966,3.852879,4.257675,4.046272,4.215937
2.7231207,2.502035,2.4893744,2.3379514,2.582224,3.6030657
2.8625433,3.2940824,2.8082368,2.5790465,3.1398904,3.357675
3.20971,2.479115,3.0737576,2.9904063,3.025737,2.869472
3.0351846,2.4033425,2.5329473,2.304499,2.2349107,2.1256912
2.7231207,2.502035,3.0340788,2.4519365,3.336667,3.0941308
2.6211505,2.7286742,2.624048,2.383176,2.2808123,2.2968886
2.8625433,2.3933756,2.514124,2.5353673,2.3654537,2.2446299
3.7946148,5.370381,4.732882,4.551072,4.5516133,4.329167
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.50055
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.1928685
2.8625433,3.2940824,3.2992887,3.0967414,3.0857093,3.3765886
3.5276864,6.120138,5.995874,6.174525,6.126096,6.2105308
3.20971,2.79261,3.825813,3.4896815,4.1399226,3.8783731
2.6211505,2.5473773,2.590398,2.3537529,2.33435,2.270741
2.6211505,2.5473773,2.5070007,2.4621375,2.35755,2.836918
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
3.0351846,4.6751056,4.8447723,4.780412,4.560279,4.498538
2.7249494,2.4618256,2.3861883,2.2402604,2.3660834,2.4120324
2.7249494,2.6560624,2.4653316,2.6971283,2.4410803,2.310664
2.6211505,2.7286742,2.508445,2.7082946,2.6377904,3.1069698
2.7231207,2.502035,2.5354388,2.307003,2.2944748,2.1956491
2.6211505,2.9125936,2.7384424,2.4028168,2.4799445,2.2382228
3.20971,2.79261,2.5503824,2.595341,2.51451,2.4089582
3.667292,3.2805595,3.1814096,2.9711964,2.9399993,2.8842332
3.5276864,3.2190435,2.9258258,3.0743315,2.9789085,3.2181458
2.8625433,2.3933756,2.3052106,2.13946,2.3567054,2.2096894
2.7249494,2.6560624,2.4653316,2.4537349,2.5368845,2.3366783
2.6211505,2.5473773,2.590398,2.3537529,2.3901026,2.4278855
3.0351846,4.0996695,4.151464,3.870124,4.095339,3.8370826
2.7231207,2.502035,2.4893744,2.3379514,2.582224,3.105151
3.5276864,5.0839562,4.7148247,5.092032,5.0105853,4.862374
3.20971,2.79261,3.0309606,2.7708063,2.7044604,2.6192558
2.7231207,2.6611586,2.6301258,2.3594348,2.251884,2.164032
2.7249494,2.6560624,2.4653316,2.257873,2.207623,2.1546764
2.6211505,2.5473773,2.590398,2.3537529,2.3901026,2.2789295
2.7231207,2.502035,2.4893744,2.3828402,2.3163726,2.2171786
2.6211505,2.7286742,2.624048,2.383176,2.2808123,2.2068357
2.7231207,2.502035,2.4893744,2.3379514,2.582224,2.3022392
2.6211505,2.7286742,4.4978557,4.674131,3.9212606,3.854403
2.7231207,2.6611586,2.484238,2.3022177,2.2702386,2.277535
2.6211505,2.5473773,2.5070007,2.369391,2.4331996,2.4017818
2.8625433,2.9796312,2.6235974,2.6605127,2.5075018,2.6326025
3.20971,2.79261,2.5503824,2.595341,2.51451,2.4089582
2.6211505,3.2316463,3.4835272,3.8109353,3.5874898,3.4092076
2.6211505,2.5473773,2.5070007,2.4621375,2.35755,2.2849953
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.4322722
2.7231207,2.6611586,2.6301258,2.3594348,2.251884,2.164032
2.6211505,2.7286742,2.508445,2.7082946,2.938053,3.020079
4.017149,3.454919,3.4990084,3.2877295,3.4583197,3.3406832
2.7231207,3.5237517,4.889501,5.3921227,5.8380384,5.655991
2.8625433,2.6646397,2.4459014,2.260571,2.1939332,2.3560557
2.6211505,2.5473773,3.0616882,2.3794932,3.3974426,3.5876195
2.7231207,2.6611586,2.6301258,2.5681152,2.3540075,2.435531
2.8625433,2.3933756,2.7765412,2.4729183,2.6007526,2.651617
2.8625433,5.555894,5.4226193,4.9046016,4.8965745,4.768229
2.6211505,2.5473773,2.5070007,2.369391,2.8864088,2.666166
2.7249494,3.8378112,3.7261326,3.6480834,3.4613287,3.394481
2.7249494,2.4618256,2.3861883,2.2402604,2.2499087,2.1776934
2.6211505,3.2316463,5.2586226,4.9235225,5.124721,5.292345
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.7280536
3.3750231,2.8784332,2.645058,2.8603058,2.9555614,2.8235304
2.7231207,2.502035,2.5354388,2.307003,2.9009683,2.4798205
2.7249494,2.4618256,2.3861883,2.5759676,2.3482733,2.2257466
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.6211505,2.5473773,2.5070007,2.4621375,2.4827158,2.4867194
2.6211505,2.7286742,2.508445,2.4680526,2.3293922,2.3274772
3.5276864,2.964849,2.951475,2.9070017,3.0171096,2.9059741
2.7249494,2.940966,2.8416646,3.2136228,3.8998144,3.4939973
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.8625433,2.9796312,2.6235974,2.4210808,2.3309896,2.2465646
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,3.2169392,2.9233687,2.5631769,2.41725,2.986248
3.0351846,2.7158005,2.736869,2.5108995,2.434672,2.3331563
3.0351846,2.7158005,3.2310371,3.4452407,3.8164113,3.5014992
2.7249494,3.2552192,2.7426212,2.4846623,2.3749816,2.2914922
2.7249494,3.2552192,3.5103812,3.3570306,4.126137,3.6004407
2.7249494,2.6560624,2.4653316,2.4537349,2.2955089,2.197736
2.8625433,2.3933756,3.0473378,2.8984063,2.8979566,2.7124124
3.0351846,3.0327895,3.9787571,4.64811,4.4860315,4.300871
2.7249494,2.6560624,2.6747386,2.6223242,2.4164908,2.2939749
3.0351846,2.4033425,2.2811732,2.0719497,2.0643744,1.9940751
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.253527
3.0351846,2.7158005,2.736869,2.5108995,2.434672,2.3331563
2.8625433,2.6646397,3.9064028,4.013474,4.025667,3.8044484
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.6211505,3.5398643,2.9545689,2.564391,2.409462,2.298003
2.7231207,2.502035,2.5354388,2.4570322,2.329613,2.1824474
3.20971,3.8717132,3.6084633,3.9569166,3.6651704,3.8464167
2.8625433,2.9796312,4.927649,4.143126,5.257632,4.952993
2.7231207,2.502035,2.4893744,2.3828402,2.3163726,2.2171786
2.6211505,2.5473773,2.590398,2.3537529,2.3901026,2.2789295
2.8625433,2.3933756,3.0473378,2.8984063,2.8979566,3.0761561
3.7946148,3.1281137,3.2716806,3.431269,3.3849916,3.7268171
4.6802535,5.837244,5.8871307,5.936642,6.1358614,5.9903765
2.6211505,2.9125936,2.516733,2.3246834,2.250676,2.3011372
2.8625433,3.8582647,3.554903,3.2794955,3.2497327,3.119822
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.253527
3.5276864,2.964849,2.951475,2.9070017,3.0171096,2.9059741
3.7946148,3.7267375,4.480299,4.2231164,4.215797,3.9553666
3.20971,3.3744216,3.8897367,4.0907226,4.0655313,4.0797954
2.7231207,3.2169392,3.4761713,4.051035,3.7223399,3.4362276
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.6211505,2.7286742,2.624048,2.383176,2.6494105,2.3180566
2.7231207,2.502035,2.4893744,2.8632362,2.420326,2.302291
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.6211505,2.5473773,2.5070007,2.9339387,3.3723242,4.53225
3.0351846,2.7158005,2.4770205,2.2920785,2.2343569,2.1334715
2.6211505,2.5473773,2.5070007,2.4621375,2.4827158,2.4867194
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.502035,2.4893744,2.3379514,2.320566,2.2682815
2.6211505,2.5473773,2.590398,2.3537529,2.33435,2.270741
2.7231207,2.6611586,2.6301258,2.3594348,2.4363945,2.2456841
2.7249494,2.4618256,2.3861883,2.3510048,2.740915,3.1663463
3.20971,2.479115,2.3311183,2.1000285,2.0836842,2.0279837
3.0351846,2.7158005,2.4770205,2.2920785,2.2343569,2.1334715
2.8625433,3.5889783,2.980393,2.9244182,3.157283,3.1090915
2.7231207,2.9067957,2.5451586,2.5272632,2.3291028,2.2176497
2.7249494,3.2552192,3.2643278,3.2342086,2.9636357,3.3151245
2.6211505,2.7286742,3.851344,3.2524498,3.074176,2.8480132
3.3750231,2.5829718,2.4296021,2.1966705,2.187378,2.157201
3.0351846,2.7158005,2.4770205,2.2920785,2.2343569,2.1334715
2.7249494,2.6560624,2.4653316,2.257873,2.397525,2.4588664
2.7231207,2.502035,2.5354388,2.4570322,2.536813,2.279135
3.9108248,3.2036335,3.1886384,2.985407,2.954311,2.924801
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.9650972
2.6211505,2.9125936,2.516733,2.3246834,2.3852391,2.2196357
2.6211505,2.9125936,2.7384424,2.665188,2.3969228,2.4568326
2.6211505,2.5473773,3.0616882,3.6251488,5.5663967,4.8195834
2.8625433,2.3933756,2.3052106,2.3493342,2.2382584,2.3858812
2.7231207,2.502035,3.3211188,2.885548,3.1249359,3.0206006
4.5660834,4.9545608,4.982945,5.056333,5.199967,5.058224
2.6211505,2.5473773,2.590398,3.3934329,3.3424606,3.7554958
2.8625433,3.2940824,3.059604,2.751085,2.6517055,2.5797658
3.0351846,3.0327895,3.6022742,3.613025,3.4064772,3.2436936
3.9108248,3.398607,3.5785198,3.3289063,3.2477262,3.2067218
2.7231207,2.502035,2.4893744,2.3379514,2.582224,2.8252952
2.7231207,3.2169392,3.7297993,3.258167,2.9879487,2.8934696
2.8625433,2.6646397,2.4459014,2.260571,2.44019,2.2774804
2.6211505,2.7286742,2.508445,2.382392,2.3397322,2.253527
2.6211505,3.2316463,2.5210698,2.5737803,2.6154044,2.3630786
2.6211505,2.9125936,2.516733,2.5038283,2.3041234,2.3771453
2.8625433,2.3933756,2.514124,2.288767,2.2137964,2.127499
2.8625433,2.3933756,2.7765412,2.7224753,2.5276697,2.3958216
2.7249494,2.4618256,2.7591841,2.3997443,2.2953432,2.3908708
2.7231207,2.9067957,3.8662877,3.864441,3.770501,3.5693882
3.5276864,4.841597,4.81874,4.5453095,4.600166,4.2912655
2.8625433,2.3933756,2.3052106,2.13946,2.3567054,2.2096894
2.6211505,2.5473773,2.590398,2.7789717,2.6939516,2.9087756
2.8625433,2.3933756,2.3052106,2.13946,2.3567054,2.2096894
2.8625433,2.3933756,2.3052106,2.13946,2.1520538,2.1000834
4.828585,4.4811206,4.4376016,4.398817,4.343021,4.336219
2.7249494,3.2552192,3.74058,5.440435,5.6180987,5.3098664
2.6211505,2.5473773,2.590398,2.3537529,2.6309545,2.301889
2.7249494,2.4618256,2.5139518,2.2881184,2.2321053,2.1440752
2.6211505,2.5473773,2.5070007,2.369391,2.3186867,2.2318506
2.7231207,2.502035,2.5354388,2.7108552,3.2211869,2.7737553
2.7231207,2.9067957,3.8662877,3.6887238,3.547651,3.3053725
2.7231207,2.9067957,3.054528,3.1052217,3.1936529,2.9339705
2.6211505,2.5473773,2.590398,2.4898777,2.8305502,2.6712406
